t,f,m,y,l,r,RateOfProductionByTechnology
LNDMAIIRR,WTRGWT,1,2030,S22,RE1,0.4444
LNDMAIIRR,WTRGWT,1,2031,S22,RE1,0.4568
LNDMAIIRR,WTRGWT,1,2032,S22,RE1,0.4692
LNDMAIIRR,WTRGWT,1,2033,S22,RE1,0.4816
LNDMAIIRR,WTRGWT,1,2034,S22,RE1,0.4939
LNDMAIIRR,WTRGWT,1,2035,S22,RE1,0.5065
LNDMAIIRR,WTRRUN,1,2020,S22,RE1,0.3058
LNDMAIIRR,WTRRUN,1,2021,S22,RE1,0.6641
LNDMAIIRR,WTRRUN,1,2022,S22,RE1,1.0244
LNDMAIIRR,WTRRUN,1,2023,S22,RE1,1.3827
LNDMAIIRR,WTRRUN,1,2024,S22,RE1,1.7429
LNDMAIIRR,WTRRUN,1,2025,S22,RE1,2.1246
LNDMAIIRR,WTRRUN,1,2026,S22,RE1,2.4848
LNDMAIIRR,WTRRUN,1,2027,S22,RE1,2.8471
LNDMAIIRR,WTRRUN,1,2028,S22,RE1,3.2307
LNDMAIIRR,WTRRUN,1,2029,S22,RE1,3.6144
LNDMAIIRR,WTRRUN,1,2030,S22,RE1,4.0
LNDMAIIRR,WTRRUN,1,2031,S22,RE1,4.1113
LNDMAIIRR,WTRRUN,1,2032,S22,RE1,4.2226
LNDMAIIRR,WTRRUN,1,2033,S22,RE1,4.334
LNDMAIIRR,WTRRUN,1,2034,S22,RE1,4.4452
LNDMAIIRR,WTRRUN,1,2035,S22,RE1,4.5585
LNDMAIRNF,CRPMAI,1,2020,S22,RE1,1.3899
LNDMAIRNF,CRPMAI,1,2021,S22,RE1,1.2509
LNDMAIRNF,CRPMAI,1,2022,S22,RE1,1.1119
LNDMAIRNF,CRPMAI,1,2023,S22,RE1,0.9729
LNDMAIRNF,CRPMAI,1,2024,S22,RE1,0.8339
LNDMAIRNF,CRPMAI,1,2025,S22,RE1,0.695
LNDMAIRNF,CRPMAI,1,2026,S22,RE1,0.556
LNDMAIRNF,CRPMAI,1,2027,S22,RE1,0.417
LNDMAIRNF,CRPMAI,1,2028,S22,RE1,0.278
LNDMAIRNF,CRPMAI,1,2029,S22,RE1,0.139
LNDMAIRNF,CRPMAI,1,2030,S22,RE1,0.0
LNDMAIRNF,CRPMAI,1,2031,S22,RE1,0.0
LNDMAIRNF,CRPMAI,1,2032,S22,RE1,0.0
LNDMAIRNF,CRPMAI,1,2033,S22,RE1,0.0
LNDMAIRNF,CRPMAI,1,2034,S22,RE1,0.0
LNDMAIRNF,CRPMAI,1,2035,S22,RE1,0.0
LNDMAIRNF,WTREVT,1,2020,S22,RE1,1.64
LNDMAIRNF,WTREVT,1,2021,S22,RE1,1.476
LNDMAIRNF,WTREVT,1,2022,S22,RE1,1.312
LNDMAIRNF,WTREVT,1,2023,S22,RE1,1.148
LNDMAIRNF,WTREVT,1,2024,S22,RE1,0.984
LNDMAIRNF,WTREVT,1,2025,S22,RE1,0.82
LNDMAIRNF,WTREVT,1,2026,S22,RE1,0.656
LNDMAIRNF,WTREVT,1,2027,S22,RE1,0.492
LNDMAIRNF,WTREVT,1,2028,S22,RE1,0.328
LNDMAIRNF,WTREVT,1,2029,S22,RE1,0.164
LNDMAIRNF,WTREVT,1,2030,S22,RE1,0.0
LNDMAIRNF,WTREVT,1,2031,S22,RE1,0.0
LNDMAIRNF,WTREVT,1,2032,S22,RE1,0.0
LNDMAIRNF,WTREVT,1,2033,S22,RE1,0.0
LNDMAIRNF,WTREVT,1,2034,S22,RE1,0.0
LNDMAIRNF,WTREVT,1,2035,S22,RE1,0.0
LNDMAIRNF,WTRGWT,1,2020,S22,RE1,0.328
LNDMAIRNF,WTRGWT,1,2021,S22,RE1,0.2952
LNDMAIRNF,WTRGWT,1,2022,S22,RE1,0.2624
LNDMAIRNF,WTRGWT,1,2023,S22,RE1,0.2296
LNDMAIRNF,WTRGWT,1,2024,S22,RE1,0.1968
LNDMAIRNF,WTRGWT,1,2025,S22,RE1,0.164
LNDMAIRNF,WTRGWT,1,2026,S22,RE1,0.1312
LNDMAIRNF,WTRGWT,1,2027,S22,RE1,0.0984
LNDMAIRNF,WTRGWT,1,2028,S22,RE1,0.0656
LNDMAIRNF,WTRGWT,1,2029,S22,RE1,0.0328
LNDMAIRNF,WTRGWT,1,2030,S22,RE1,0.0
LNDMAIRNF,WTRGWT,1,2031,S22,RE1,0.0
LNDMAIRNF,WTRGWT,1,2032,S22,RE1,0.0
LNDMAIRNF,WTRGWT,1,2033,S22,RE1,0.0
LNDMAIRNF,WTRGWT,1,2034,S22,RE1,0.0
LNDMAIRNF,WTRGWT,1,2035,S22,RE1,0.0
LNDMAIRNF,WTRRUN,1,2020,S22,RE1,2.952
LNDMAIRNF,WTRRUN,1,2021,S22,RE1,2.6568
LNDMAIRNF,WTRRUN,1,2022,S22,RE1,2.3616
LNDMAIRNF,WTRRUN,1,2023,S22,RE1,2.0664
LNDMAIRNF,WTRRUN,1,2024,S22,RE1,1.7712
LNDMAIRNF,WTRRUN,1,2025,S22,RE1,1.476
LNDMAIRNF,WTRRUN,1,2026,S22,RE1,1.1808
LNDMAIRNF,WTRRUN,1,2027,S22,RE1,0.8856
LNDMAIRNF,WTRRUN,1,2028,S22,RE1,0.5904
LNDMAIRNF,WTRRUN,1,2029,S22,RE1,0.2952
LNDMAIRNF,WTRRUN,1,2030,S22,RE1,0.0
LNDMAIRNF,WTRRUN,1,2031,S22,RE1,0.0
LNDMAIRNF,WTRRUN,1,2032,S22,RE1,0.0
LNDMAIRNF,WTRRUN,1,2033,S22,RE1,0.0
LNDMAIRNF,WTRRUN,1,2034,S22,RE1,0.0
LNDMAIRNF,WTRRUN,1,2035,S22,RE1,0.0
LNDRICIRR,CRPRIC,1,2020,S22,RE1,0.5968
LNDRICIRR,CRPRIC,1,2021,S22,RE1,0.6915
LNDRICIRR,CRPRIC,1,2022,S22,RE1,0.8072
LNDRICIRR,CRPRIC,1,2023,S22,RE1,0.9234
LNDRICIRR,CRPRIC,1,2024,S22,RE1,1.0406
LNDRICIRR,CRPRIC,1,2025,S22,RE1,1.1585
LNDRICIRR,CRPRIC,1,2026,S22,RE1,1.2766
LNDRICIRR,CRPRIC,1,2027,S22,RE1,1.3948
LNDRICIRR,CRPRIC,1,2028,S22,RE1,1.514
LNDRICIRR,CRPRIC,1,2029,S22,RE1,1.6348
LNDRICIRR,CRPRIC,1,2030,S22,RE1,1.755
LNDRICIRR,CRPRIC,1,2031,S22,RE1,1.79
LNDRICIRR,CRPRIC,1,2032,S22,RE1,1.8259
LNDRICIRR,CRPRIC,1,2033,S22,RE1,1.8631
LNDRICIRR,CRPRIC,1,2034,S22,RE1,1.9001
LNDRICIRR,CRPRIC,1,2035,S22,RE1,1.938
LNDRICIRR,WTREVT,1,2020,S22,RE1,0.4125
LNDRICIRR,WTREVT,1,2021,S22,RE1,0.478
LNDRICIRR,WTREVT,1,2022,S22,RE1,0.558
LNDRICIRR,WTREVT,1,2023,S22,RE1,0.6383
LNDRICIRR,WTREVT,1,2024,S22,RE1,0.7193
LNDRICIRR,WTREVT,1,2025,S22,RE1,0.8008
LNDRICIRR,WTREVT,1,2026,S22,RE1,0.8824
LNDRICIRR,WTREVT,1,2027,S22,RE1,0.9641
LNDRICIRR,WTREVT,1,2028,S22,RE1,1.0465
LNDRICIRR,WTREVT,1,2029,S22,RE1,1.13
LNDRICIRR,WTREVT,1,2030,S22,RE1,1.2131
LNDRICIRR,WTREVT,1,2031,S22,RE1,1.2374
LNDRICIRR,WTREVT,1,2032,S22,RE1,1.2622
LNDRICIRR,WTREVT,1,2033,S22,RE1,1.2878
LNDRICIRR,WTREVT,1,2034,S22,RE1,1.3134
LNDRICIRR,WTREVT,1,2035,S22,RE1,1.3396
LNDRICIRR,WTRGWT,1,2020,S22,RE1,0.0495
LNDRICIRR,WTRGWT,1,2021,S22,RE1,0.0574
LNDRICIRR,WTRGWT,1,2022,S22,RE1,0.067
LNDRICIRR,WTRGWT,1,2023,S22,RE1,0.0766
LNDRICIRR,WTRGWT,1,2024,S22,RE1,0.0863
LNDRICIRR,WTRGWT,1,2025,S22,RE1,0.0961
LNDRICIRR,WTRGWT,1,2026,S22,RE1,0.1059
LNDRICIRR,WTRGWT,1,2027,S22,RE1,0.1157
LNDRICIRR,WTRGWT,1,2028,S22,RE1,0.1256
LNDRICIRR,WTRGWT,1,2029,S22,RE1,0.1356
LNDRICIRR,WTRGWT,1,2030,S22,RE1,0.1456
LNDRICIRR,WTRGWT,1,2031,S22,RE1,0.1485
LNDRICIRR,WTRGWT,1,2032,S22,RE1,0.1515
LNDRICIRR,WTRGWT,1,2033,S22,RE1,0.1545
LNDRICIRR,WTRGWT,1,2034,S22,RE1,0.1576
LNDRICIRR,WTRGWT,1,2035,S22,RE1,0.1608
LNDRICIRR,WTRRUN,1,2020,S22,RE1,0.4455
LNDRICIRR,WTRRUN,1,2021,S22,RE1,0.5162
LNDRICIRR,WTRRUN,1,2022,S22,RE1,0.6026
LNDRICIRR,WTRRUN,1,2023,S22,RE1,0.6894
LNDRICIRR,WTRRUN,1,2024,S22,RE1,0.7769
LNDRICIRR,WTRRUN,1,2025,S22,RE1,0.8648
LNDRICIRR,WTRRUN,1,2026,S22,RE1,0.953
LNDRICIRR,WTRRUN,1,2027,S22,RE1,1.0413
LNDRICIRR,WTRRUN,1,2028,S22,RE1,1.1303
LNDRICIRR,WTRRUN,1,2029,S22,RE1,1.2204
LNDRICIRR,WTRRUN,1,2030,S22,RE1,1.3102
LNDRICIRR,WTRRUN,1,2031,S22,RE1,1.3363
LNDRICIRR,WTRRUN,1,2032,S22,RE1,1.3631
LNDRICIRR,WTRRUN,1,2033,S22,RE1,1.3909
LNDRICIRR,WTRRUN,1,2034,S22,RE1,1.4185
LNDRICIRR,WTRRUN,1,2035,S22,RE1,1.4468
LNDRICRNF,CRPRIC,1,2020,S22,RE1,0.8638
LNDRICRNF,CRPRIC,1,2021,S22,RE1,0.7776
LNDRICRNF,CRPRIC,1,2022,S22,RE1,0.6908
LNDRICRNF,CRPRIC,1,2023,S22,RE1,0.6046
LNDRICRNF,CRPRIC,1,2024,S22,RE1,0.5184
LNDRICRNF,CRPRIC,1,2025,S22,RE1,0.4316
LNDRICRNF,CRPRIC,1,2026,S22,RE1,0.3454
LNDRICRNF,CRPRIC,1,2027,S22,RE1,0.2592
LNDRICRNF,CRPRIC,1,2028,S22,RE1,0.173
LNDRICRNF,CRPRIC,1,2029,S22,RE1,0.0862
LNDRICRNF,CRPRIC,1,2030,S22,RE1,0.0
LNDRICRNF,CRPRIC,1,2031,S22,RE1,0.0
LNDRICRNF,CRPRIC,1,2032,S22,RE1,0.0
LNDRICRNF,CRPRIC,1,2033,S22,RE1,0.0
LNDRICRNF,CRPRIC,1,2034,S22,RE1,0.0
LNDRICRNF,CRPRIC,1,2035,S22,RE1,0.0
LNDRICRNF,WTREVT,1,2020,S22,RE1,0.8538
LNDRICRNF,WTREVT,1,2021,S22,RE1,0.7686
LNDRICRNF,WTREVT,1,2022,S22,RE1,0.6828
LNDRICRNF,WTREVT,1,2023,S22,RE1,0.5976
LNDRICRNF,WTREVT,1,2024,S22,RE1,0.5124
LNDRICRNF,WTREVT,1,2025,S22,RE1,0.4266
LNDRICRNF,WTREVT,1,2026,S22,RE1,0.3414
LNDRICRNF,WTREVT,1,2027,S22,RE1,0.2562
LNDRICRNF,WTREVT,1,2028,S22,RE1,0.171
LNDRICRNF,WTREVT,1,2029,S22,RE1,0.0852
LNDRICRNF,WTREVT,1,2030,S22,RE1,0.0
LNDRICRNF,WTREVT,1,2031,S22,RE1,0.0
LNDRICRNF,WTREVT,1,2032,S22,RE1,0.0
LNDRICRNF,WTREVT,1,2033,S22,RE1,0.0
LNDRICRNF,WTREVT,1,2034,S22,RE1,0.0
LNDRICRNF,WTREVT,1,2035,S22,RE1,0.0
LNDRICRNF,WTRGWT,1,2020,S22,RE1,0.0854
LNDRICRNF,WTRGWT,1,2021,S22,RE1,0.0769
LNDRICRNF,WTRGWT,1,2022,S22,RE1,0.0683
LNDRICRNF,WTRGWT,1,2023,S22,RE1,0.0598
LNDRICRNF,WTRGWT,1,2024,S22,RE1,0.0512
LNDRICRNF,WTRGWT,1,2025,S22,RE1,0.0427
LNDRICRNF,WTRGWT,1,2026,S22,RE1,0.0341
LNDRICRNF,WTRGWT,1,2027,S22,RE1,0.0256
LNDRICRNF,WTRGWT,1,2028,S22,RE1,0.0171
LNDRICRNF,WTRGWT,1,2029,S22,RE1,0.0085
LNDRICRNF,WTRGWT,1,2030,S22,RE1,0.0
LNDRICRNF,WTRGWT,1,2031,S22,RE1,0.0
LNDRICRNF,WTRGWT,1,2032,S22,RE1,0.0
LNDRICRNF,WTRGWT,1,2033,S22,RE1,0.0
LNDRICRNF,WTRGWT,1,2034,S22,RE1,0.0
LNDRICRNF,WTRGWT,1,2035,S22,RE1,0.0
LNDRICRNF,WTRRUN,1,2020,S22,RE1,0.7684
LNDRICRNF,WTRRUN,1,2021,S22,RE1,0.6917
LNDRICRNF,WTRRUN,1,2022,S22,RE1,0.6145
LNDRICRNF,WTRRUN,1,2023,S22,RE1,0.5378
LNDRICRNF,WTRRUN,1,2024,S22,RE1,0.4612
LNDRICRNF,WTRRUN,1,2025,S22,RE1,0.3839
LNDRICRNF,WTRRUN,1,2026,S22,RE1,0.3073
LNDRICRNF,WTRRUN,1,2027,S22,RE1,0.2306
LNDRICRNF,WTRRUN,1,2028,S22,RE1,0.1539
LNDRICRNF,WTRRUN,1,2029,S22,RE1,0.0767
LNDRICRNF,WTRRUN,1,2030,S22,RE1,0.0
LNDRICRNF,WTRRUN,1,2031,S22,RE1,0.0
LNDRICRNF,WTRRUN,1,2032,S22,RE1,0.0
LNDRICRNF,WTRRUN,1,2033,S22,RE1,0.0
LNDRICRNF,WTRRUN,1,2034,S22,RE1,0.0
LNDRICRNF,WTRRUN,1,2035,S22,RE1,0.0
LNDWAT,LWAT,1,2020,S22,RE1,24.9873
LNDWAT,LWAT,1,2021,S22,RE1,25.021
LNDWAT,LWAT,1,2022,S22,RE1,25.021
LNDWAT,LWAT,1,2023,S22,RE1,25.021
LNDWAT,LWAT,1,2024,S22,RE1,25.021
LNDWAT,LWAT,1,2025,S22,RE1,25.021
LNDWAT,LWAT,1,2026,S22,RE1,25.021
LNDWAT,LWAT,1,2027,S22,RE1,25.021
LNDWAT,LWAT,1,2028,S22,RE1,25.021
LNDWAT,LWAT,1,2029,S22,RE1,25.021
LNDWAT,LWAT,1,2030,S22,RE1,25.6338
LNDWAT,LWAT,1,2031,S22,RE1,25.3778
LNDWAT,LWAT,1,2032,S22,RE1,25.021
LNDWAT,LWAT,1,2033,S22,RE1,24.6632
LNDWAT,LWAT,1,2034,S22,RE1,24.4055
LNDWAT,LWAT,1,2035,S22,RE1,24.0446
LNDWAT,WTREVT,1,2020,S22,RE1,9.9949
LNDWAT,WTREVT,1,2021,S22,RE1,10.0084
LNDWAT,WTREVT,1,2022,S22,RE1,10.0084
LNDWAT,WTREVT,1,2023,S22,RE1,10.0084
LNDWAT,WTREVT,1,2024,S22,RE1,10.0084
LNDWAT,WTREVT,1,2025,S22,RE1,10.0084
LNDWAT,WTREVT,1,2026,S22,RE1,10.0084
LNDWAT,WTREVT,1,2027,S22,RE1,10.0084
LNDWAT,WTREVT,1,2028,S22,RE1,10.0084
LNDWAT,WTREVT,1,2029,S22,RE1,10.0084
LNDWAT,WTREVT,1,2030,S22,RE1,10.2535
LNDWAT,WTREVT,1,2031,S22,RE1,10.1511
LNDWAT,WTREVT,1,2032,S22,RE1,10.0084
LNDWAT,WTREVT,1,2033,S22,RE1,9.8653
LNDWAT,WTREVT,1,2034,S22,RE1,9.7622
LNDWAT,WTREVT,1,2035,S22,RE1,9.6178
LNDWAT,WTRGWT,1,2020,S22,RE1,1.999
LNDWAT,WTRGWT,1,2021,S22,RE1,2.0017
LNDWAT,WTRGWT,1,2022,S22,RE1,2.0017
LNDWAT,WTRGWT,1,2023,S22,RE1,2.0017
LNDWAT,WTRGWT,1,2024,S22,RE1,2.0017
LNDWAT,WTRGWT,1,2025,S22,RE1,2.0017
LNDWAT,WTRGWT,1,2026,S22,RE1,2.0017
LNDWAT,WTRGWT,1,2027,S22,RE1,2.0017
LNDWAT,WTRGWT,1,2028,S22,RE1,2.0017
LNDWAT,WTRGWT,1,2029,S22,RE1,2.0017
LNDWAT,WTRGWT,1,2030,S22,RE1,2.0507
LNDWAT,WTRGWT,1,2031,S22,RE1,2.0302
LNDWAT,WTRGWT,1,2032,S22,RE1,2.0017
LNDWAT,WTRGWT,1,2033,S22,RE1,1.9731
LNDWAT,WTRGWT,1,2034,S22,RE1,1.9524
LNDWAT,WTRGWT,1,2035,S22,RE1,1.9236
LNDWAT,WTRRUN,1,2020,S22,RE1,17.9909
LNDWAT,WTRRUN,1,2021,S22,RE1,18.0151
LNDWAT,WTRRUN,1,2022,S22,RE1,18.0151
LNDWAT,WTRRUN,1,2023,S22,RE1,18.0151
LNDWAT,WTRRUN,1,2024,S22,RE1,18.0151
LNDWAT,WTRRUN,1,2025,S22,RE1,18.0151
LNDWAT,WTRRUN,1,2026,S22,RE1,18.0151
LNDWAT,WTRRUN,1,2027,S22,RE1,18.0151
LNDWAT,WTRRUN,1,2028,S22,RE1,18.0151
LNDWAT,WTRRUN,1,2029,S22,RE1,18.0151
LNDWAT,WTRRUN,1,2030,S22,RE1,18.4563
LNDWAT,WTRRUN,1,2031,S22,RE1,18.272
LNDWAT,WTRRUN,1,2032,S22,RE1,18.0151
LNDWAT,WTRRUN,1,2033,S22,RE1,17.7575
LNDWAT,WTRRUN,1,2034,S22,RE1,17.572
LNDWAT,WTRRUN,1,2035,S22,RE1,17.3121
MINCOA,COA,1,2020,S22,RE1,378.432
MINCOA,COA,1,2021,S22,RE1,378.432
MINCOA,COA,1,2022,S22,RE1,378.432
MINCOA,COA,1,2023,S22,RE1,378.432
MINCOA,COA,1,2024,S22,RE1,378.432
MINCOA,COA,1,2025,S22,RE1,378.432
MINCOA,COA,1,2026,S22,RE1,378.432
MINCOA,COA,1,2027,S22,RE1,378.432
MINCOA,COA,1,2028,S22,RE1,378.432
MINCOA,COA,1,2029,S22,RE1,378.432
MINCOA,COA,1,2030,S22,RE1,189.216
MINCOA,COA,1,2031,S22,RE1,189.216
MINCOA,COA,1,2032,S22,RE1,23.9484
MINCOA,COA,1,2033,S22,RE1,42.2902
MINCOA,COA,1,2034,S22,RE1,167.7758
MINCOA,COA,1,2035,S22,RE1,189.216
MINGAS,GAS,1,2020,S22,RE1,6.9423
MINGAS,GAS,1,2021,S22,RE1,12.1177
MINGAS,GAS,1,2022,S22,RE1,19.1186
MINGAS,GAS,1,2023,S22,RE1,25.043
MINGAS,GAS,1,2024,S22,RE1,28.4015
MINGAS,GAS,1,2025,S22,RE1,30.3819
MINGAS,GAS,1,2026,S22,RE1,31.7996
MINGAS,GAS,1,2027,S22,RE1,30.2484
MINGAS,GAS,1,2028,S22,RE1,18.9335
MINGAS,GAS,1,2029,S22,RE1,13.2608
MINGAS,GAS,1,2030,S22,RE1,122.0724
MINGAS,GAS,1,2031,S22,RE1,116.575
MINGAS,GAS,1,2032,S22,RE1,195.4728
MINGAS,GAS,1,2033,S22,RE1,164.4828
MINGAS,GAS,1,2034,S22,RE1,46.9901
MINGAS,GAS,1,2035,S22,RE1,5.5001
PWRCOA,ELC001,1,2020,S22,RE1,126.144
PWRCOA,ELC001,1,2021,S22,RE1,126.144
PWRCOA,ELC001,1,2022,S22,RE1,126.144
PWRCOA,ELC001,1,2023,S22,RE1,126.144
PWRCOA,ELC001,1,2024,S22,RE1,126.144
PWRCOA,ELC001,1,2025,S22,RE1,126.144
PWRCOA,ELC001,1,2026,S22,RE1,126.144
PWRCOA,ELC001,1,2027,S22,RE1,126.144
PWRCOA,ELC001,1,2028,S22,RE1,126.144
PWRCOA,ELC001,1,2029,S22,RE1,126.144
PWRCOA,ELC001,1,2030,S22,RE1,63.072
PWRCOA,ELC001,1,2031,S22,RE1,63.072
PWRCOA,ELC001,1,2032,S22,RE1,7.9828
PWRCOA,ELC001,1,2033,S22,RE1,14.0967
PWRCOA,ELC001,1,2034,S22,RE1,55.9253
PWRCOA,ELC001,1,2035,S22,RE1,63.072
PWRGAS,ELC001,1,2020,S22,RE1,3.4711
PWRGAS,ELC001,1,2021,S22,RE1,6.0589
PWRGAS,ELC001,1,2022,S22,RE1,9.5593
PWRGAS,ELC001,1,2023,S22,RE1,12.5215
PWRGAS,ELC001,1,2024,S22,RE1,14.2007
PWRGAS,ELC001,1,2025,S22,RE1,15.1909
PWRGAS,ELC001,1,2026,S22,RE1,15.8998
PWRGAS,ELC001,1,2027,S22,RE1,15.1242
PWRGAS,ELC001,1,2028,S22,RE1,9.4667
PWRGAS,ELC001,1,2029,S22,RE1,6.6304
PWRGAS,ELC001,1,2030,S22,RE1,61.0362
PWRGAS,ELC001,1,2031,S22,RE1,58.2875
PWRGAS,ELC001,1,2032,S22,RE1,97.7364
PWRGAS,ELC001,1,2033,S22,RE1,82.2414
PWRGAS,ELC001,1,2034,S22,RE1,23.495
PWRGAS,ELC001,1,2035,S22,RE1,2.75
PWRHYD,ELC001,1,2020,S22,RE1,38.4176
PWRHYD,ELC001,1,2021,S22,RE1,38.4561
PWRHYD,ELC001,1,2022,S22,RE1,38.4904
PWRHYD,ELC001,1,2023,S22,RE1,38.5275
PWRHYD,ELC001,1,2024,S22,RE1,38.5621
PWRHYD,ELC001,1,2025,S22,RE1,38.6047
PWRHYD,ELC001,1,2026,S22,RE1,38.6395
PWRHYD,ELC001,1,2027,S22,RE1,38.6778
PWRHYD,ELC001,1,2028,S22,RE1,38.718
PWRHYD,ELC001,1,2029,S22,RE1,38.7615
PWRHYD,ELC001,1,2030,S22,RE1,38.8913
PWRHYD,ELC001,1,2031,S22,RE1,38.8892
PWRHYD,ELC001,1,2032,S22,RE1,38.8764
PWRHYD,ELC001,1,2033,S22,RE1,38.8635
PWRHYD,ELC001,1,2034,S22,RE1,38.8615
PWRHYD,ELC001,1,2035,S22,RE1,38.8489
PWRSOL,ELC002,1,2020,S22,RE1,0.0
PWRSOL,ELC002,1,2021,S22,RE1,0.0
PWRSOL,ELC002,1,2022,S22,RE1,0.0
PWRSOL,ELC002,1,2023,S22,RE1,0.0
PWRSOL,ELC002,1,2024,S22,RE1,0.0
PWRSOL,ELC002,1,2025,S22,RE1,0.0
PWRSOL,ELC002,1,2026,S22,RE1,0.0
PWRSOL,ELC002,1,2027,S22,RE1,0.0
PWRSOL,ELC002,1,2028,S22,RE1,0.0
PWRSOL,ELC002,1,2029,S22,RE1,0.0
PWRSOL,ELC002,1,2030,S22,RE1,0.0
PWRSOL,ELC002,1,2031,S22,RE1,0.0
PWRSOL,ELC002,1,2032,S22,RE1,0.0
PWRSOL,ELC002,1,2033,S22,RE1,0.0
PWRSOL,ELC002,1,2034,S22,RE1,0.0
PWRSOL,ELC002,1,2035,S22,RE1,0.0
PWRTRN,ELC002,1,2020,S22,RE1,168.6847
PWRTRN,ELC002,1,2021,S22,RE1,181.332
PWRTRN,ELC002,1,2022,S22,RE1,197.124
PWRTRN,ELC002,1,2023,S22,RE1,213.9518
PWRTRN,ELC002,1,2024,S22,RE1,230.732
PWRTRN,ELC002,1,2025,S22,RE1,248.5562
PWRTRN,ELC002,1,2026,S22,RE1,268.4358
PWRTRN,ELC002,1,2027,S22,RE1,288.3188
PWRTRN,ELC002,1,2028,S22,RE1,309.2438
PWRTRN,ELC002,1,2029,S22,RE1,332.2361
PWRTRN,ELC002,1,2030,S22,RE1,356.252
PWRTRN,ELC002,1,2031,S22,RE1,381.1719
PWRTRN,ELC002,1,2032,S22,RE1,408.1401
PWRTRN,ELC002,1,2033,S22,RE1,436.1588
PWRTRN,ELC002,1,2034,S22,RE1,466.2435
PWRTRN,ELC002,1,2035,S22,RE1,497.3649
PWRWND,ELC001,1,2020,S22,RE1,19.3946
PWRWND,ELC001,1,2021,S22,RE1,30.8211
PWRWND,ELC001,1,2022,S22,RE1,44.833
PWRWND,ELC001,1,2023,S22,RE1,60.5312
PWRWND,ELC001,1,2024,S22,RE1,77.4621
PWRWND,ELC001,1,2025,S22,RE1,96.2338
PWRWND,ELC001,1,2026,S22,RE1,117.5787
PWRWND,ELC001,1,2027,S22,RE1,140.4082
PWRWND,ELC001,1,2028,S22,RE1,169.2754
PWRWND,ELC001,1,2029,S22,RE1,197.6153
PWRWND,ELC001,1,2030,S22,RE1,232.8361
PWRWND,ELC001,1,2031,S22,RE1,263.2756
PWRWND,ELC001,1,2032,S22,RE1,308.8935
PWRWND,ELC001,1,2033,S22,RE1,349.4192
PWRWND,ELC001,1,2034,S22,RE1,399.7665
PWRWND,ELC001,1,2035,S22,RE1,447.9568
RSCHYD,HYD,1,2020,S22,RE1,38.4176
RSCHYD,HYD,1,2021,S22,RE1,38.456
RSCHYD,HYD,1,2022,S22,RE1,38.4903
RSCHYD,HYD,1,2023,S22,RE1,38.5275
RSCHYD,HYD,1,2024,S22,RE1,38.5621
RSCHYD,HYD,1,2025,S22,RE1,38.6047
RSCHYD,HYD,1,2026,S22,RE1,38.6395
RSCHYD,HYD,1,2027,S22,RE1,38.6778
RSCHYD,HYD,1,2028,S22,RE1,38.718
RSCHYD,HYD,1,2029,S22,RE1,38.7615
RSCHYD,HYD,1,2030,S22,RE1,38.8913
RSCHYD,HYD,1,2031,S22,RE1,38.8892
RSCHYD,HYD,1,2032,S22,RE1,38.8764
RSCHYD,HYD,1,2033,S22,RE1,38.8635
RSCHYD,HYD,1,2034,S22,RE1,38.8616
RSCHYD,HYD,1,2035,S22,RE1,38.8489
RSCHYD,WTRSUR,1,2020,S22,RE1,109.7645
RSCHYD,WTRSUR,1,2021,S22,RE1,109.8744
RSCHYD,WTRSUR,1,2022,S22,RE1,109.9724
RSCHYD,WTRSUR,1,2023,S22,RE1,110.0786
RSCHYD,WTRSUR,1,2024,S22,RE1,110.1774
RSCHYD,WTRSUR,1,2025,S22,RE1,110.2992
RSCHYD,WTRSUR,1,2026,S22,RE1,110.3985
RSCHYD,WTRSUR,1,2027,S22,RE1,110.508
RSCHYD,WTRSUR,1,2028,S22,RE1,110.6229
RSCHYD,WTRSUR,1,2029,S22,RE1,110.7472
RSCHYD,WTRSUR,1,2030,S22,RE1,111.1179
RSCHYD,WTRSUR,1,2031,S22,RE1,111.112
RSCHYD,WTRSUR,1,2032,S22,RE1,111.0753
RSCHYD,WTRSUR,1,2033,S22,RE1,111.0386
RSCHYD,WTRSUR,1,2034,S22,RE1,111.033
RSCHYD,WTRSUR,1,2035,S22,RE1,110.9968
RSCLND,LND,1,2020,S22,RE1,300.0
RSCLND,LND,1,2021,S22,RE1,300.0
RSCLND,LND,1,2022,S22,RE1,300.0
RSCLND,LND,1,2023,S22,RE1,300.0
RSCLND,LND,1,2024,S22,RE1,300.0
RSCLND,LND,1,2025,S22,RE1,300.0
RSCLND,LND,1,2026,S22,RE1,300.0
RSCLND,LND,1,2027,S22,RE1,300.0
RSCLND,LND,1,2028,S22,RE1,300.0
RSCLND,LND,1,2029,S22,RE1,300.0
RSCLND,LND,1,2030,S22,RE1,300.0
RSCLND,LND,1,2031,S22,RE1,300.0
RSCLND,LND,1,2032,S22,RE1,300.0
RSCLND,LND,1,2033,S22,RE1,300.0
RSCLND,LND,1,2034,S22,RE1,300.0
RSCLND,LND,1,2035,S22,RE1,300.0
RSCPRC,WTRPRC,1,2020,S22,RE1,360.0
RSCPRC,WTRPRC,1,2021,S22,RE1,360.0
RSCPRC,WTRPRC,1,2022,S22,RE1,360.0
RSCPRC,WTRPRC,1,2023,S22,RE1,360.0
